shot_id,project_id,sequence_code,shot_name,department,assigned_artist_id,assigned_date,start_date,deadline,delivery_date,first_pass_date,final_approval_date,status,priority,complexity,estimated_hours,actual_hours,internal_revision_count,client_revision_count,revision_count_reported,hold_days,vendor_dependencies,notes
PRJ-1005_SQ050_SH0010,PRJ-1005,SQ050,SQ050_SH0010,Compositing,ART-035,2024-08-21,2024-08-21,2024-09-03,2024-09-05,2024-08-24,2024-09-08,Approved,Low,High,42.1,40.7,1,1,2,0,None,
PRJ-1006_SQ120_SH0070,PRJ-1006,SQ120,SQ120_SH0070,Matchmove,ART-057,2025-06-10,2025-06-13,2025-06-24,2025-06-23,2025-06-14,2025-06-24,Delivered,High,Medium,20.0,25.4,2,1,3,0,None,
PRJ-1004_SQ100_SH0070,PRJ-1004,SQ100,SQ100_SH0070,Animation,ART-036,2024-11-22,2024-11-23,2024-12-05,2024-12-16,2024-11-27,2024-12-16,Approved,High,Medium,46.2,45.2,2,0,2,5,None,Editorial turnover changed after first pass
PRJ-1014_SQ020_SH0010,PRJ-1014,SQ020,SQ020_SH0010,Animation,ART-041,2026-02-02,2026-02-06,2026-02-18,2026-02-27,2026-02-09,2026-02-28,Approved,Medium,Low,33.6,34.3,2,0,2,0,Plate Prep,
PRJ-1001_SQ080_SH0040,PRJ-1001,SQ080,SQ080_SH0040,Compositing,ART-008,2024-04-08,2024-04-09,2024-04-21,2024-04-30,2024-04-12,2024-05-01,Delivered,High,Medium,41.0,57.4,3,2,5,0,Plate Prep,Additional cleanup discovered during review
PRJ-1012_SQ050_SH0060,PRJ-1012,SQ050,SQ050_SH0060,Compositing,ART-060,2026-04-06,2026-04-06,2026-04-21,,2026-04-11,,Client Review,High,Very High,63.2,30.6,1,0,1,0,Plate Prep,
PRJ-1006_SQ110_SH0060,PRJ-1006,SQ110,SQ110_SH0060,Animation,ART-026,2025-05-04,2025-05-09,2025-05-21,2025-05-27,2025-05-12,2025-05-28,Delivered,Medium,Low-Medium,38.0,39.4,1,1,2,1,Client Plate,
PRJ-1012_SQ120_SH0020,PRJ-1012,SQ120,SQ120_SH0020,Assets,ART-005,2025-12-06,2025-12-11,2025-12-26,,2025-12-14,,WIP,Critical,Medium,42.1,45.2,2,2,4,0,3D Asset,Editorial turnover changed after first pass
PRJ-1003_SQ050_SH0060,PRJ-1003,SQ050,SQ050_SH0060,Roto/Paint,ART-021,2024-05-21,2024-05-24,2024-06-03,2024-06-15,2024-05-26,2024-06-17,Delivered,Medium,High,24.9,39.0,2,3,5,8,3D Asset,
PRJ-1014_SQ020_SH0020,PRJ-1014,SQ020,SQ020_SH0020,Matte Painting,ART-029,2026-02-25,2026-02-27,2026-03-05,,2026-03-02,,WIP,Medium,Low,30.6,17.2,1,3,4,3,None,Editorial turnover changed after first pass
PRJ-1015_SQ010_SH0060,PRJ-1015,SQ010,SQ010_SH0060,DMP,ART-051,2026-06-10,2026-06-10,2026-06-24,,2026-06-15,,Pending Review,Critical,Low-Medium,54.2,23.4,4,1,5,1,None,Additional cleanup discovered during review
PRJ-1005_SQ030_SH0010,PRJ-1005,SQ030,SQ030_SH0010,Compositing,ART-039,2024-08-21,2024-08-26,2024-09-05,2024-09-07,2024-08-29,2024-09-08,Delivered,Low,Medium,38.4,49.8,2,0,2,0,None,Editorial turnover changed after first pass
PRJ-1011_SQ040_SH0120,PRJ-1011,SQ040,SQ040_SH0120,Assets,ART-047,2026-03-12,2026-03-12,2026-03-24,2026-03-28,2026-03-19,2026-03-28,Final,Medium,Medium,78.4,67.8,2,1,3,0,3D Asset,
PRJ-1009_SQ060_SH0050,PRJ-1009,SQ060,SQ060_SH0050,FX,ART-054,2025-07-06,2025-07-08,2025-07-15,2025-07-19,2025-07-11,2025-07-22,Delivered,High,Medium,43.3,63.3,3,2,5,0,3D Asset,Additional cleanup discovered during review
PRJ-1002_SQ070_SH0020,PRJ-1002,SQ070,SQ070_SH0020,FX,ART-013,2024-03-28,2024-04-01,2024-04-13,2024-04-23,2024-04-05,2024-04-23,Delivered,High,High,46.4,51.8,3,2,-1,1,Plate Prep,Dependent on upstream FX delivery
PRJ-1007_SQ030_SH0010,PRJ-1007,SQ030,SQ030_SH0010,Lighting,ART-002,2025-01-08,2025-01-12,2025-01-31,2025-02-04,2025-01-17,2025-02-04,Approved,High,High,61.2,60.3,1,0,1,3,Plate Prep,Client requested alternate color treatment
PRJ-1002_SQ060_SH0060,PRJ-1002,SQ060,SQ060_SH0060,Animation,ART-036,2024-08-09,2024-08-10,2024-08-22,2024-08-25,2024-08-13,2024-08-28,Final,Low,Low,30.9,40.7,3,1,4,0,Plate Prep,
PRJ-1012_SQ020_SH0020,PRJ-1012,SQ020,SQ020_SH0020,Lighting,ART-052,2025-11-15,2025-11-20,2025-11-30,2025-12-09,2025-11-24,2025-12-10,Final,Medium,Medium,45.1,55.6,1,1,2,0,None,
PRJ-1008_SQ030_SH0010,PRJ-1008,SQ030,SQ030_SH0010,Roto/Paint,ART-028,2025-02-09,2025-02-12,2025-02-20,2025-02-18,2025-02-13,2025-02-18,Approved,,Low-Medium,15.9,11.6,0,0,0,0,Client Plate,Additional cleanup discovered during review
PRJ-1010_SQ060_SH0030,PRJ-1010,SQ060,SQ060_SH0030,Matchmove,ART-057,2025-07-18,2025-07-20,2025-07-27,2025-07-27,2025-07-21,2025-07-30,Approved,High,Low-Medium,16.4,16.9,0,1,1,0,None,Heavy grain matching required
PRJ-1014_SQ040_SH0010,PRJ-1014,SQ040,SQ040_SH0010,FX,ART-013,2026-02-11,2026-02-15,2026-02-28,,2026-02-20,,WIP,Low,High,59.9,40.7,1,3,4,0,Plate Prep,Heavy grain matching required
PRJ-1009_SQ020_SH0100,PRJ-1009,SQ020,SQ020_SH0100,Compositing,ART-024,2025-10-31,2025-11-05,2025-11-11,2025-11-15,2025-11-07,2025-11-16,Delivered,Low,Low,25.3,26.6,1,1,2,0,External Simulation,
PRJ-1007_SQ020_SH0020,PRJ-1007,SQ020,SQ020_SH0020,Matchmove,ART-017,2025-01-18,2025-01-19,2025-01-28,2025-02-06,2025-01-20,2025-02-07,Approved,High,Low-Medium,10.1,10.9,1,2,3,1,None,Dependent on upstream FX delivery
PRJ-1002_SQ050_SH0050,PRJ-1002,SQ050,SQ050_SH0050,FX,ART-011,2024-06-24,2024-06-25,2024-07-07,2024-07-05,2024-06-30,2024-07-05,Delivered,Critical,Medium,58.6,51.7,1,0,1,0,3D Asset,Additional cleanup discovered during review
PRJ-1012_SQ070_SH0070,PRJ-1012,SQ070,SQ070_SH0070,Compositing,ART-009,2026-05-23,2026-05-24,2026-06-03,,2026-05-27,,Client Review,Critical,Medium,34.2,24.3,1,2,3,2,None,
PRJ-1004_SQ090_SH0040,PRJ-1004,SQ090,SQ090_SH0040,Matchmove,ART-045,TBD,2024-09-11,2024-09-23,2024-09-30,2024-09-13,2024-10-03,Final,Critical,High,25.4,23.7,2,1,3,0,Plate Prep,Client requested alternate color treatment
PRJ-1007_SQ020_SH0050,PRJ-1007,SQ020,SQ020_SH0050,Compositing,ART-008,2025-02-11,2025-02-16,2025-02-23,2025-02-24,2025-02-18,2025-02-24,Delivered,Critical,Low-Medium,28.1,26.9,1,0,1,0,3D Asset,
PRJ-1008_SQ050_SH0070,PRJ-1008,SQ050,SQ050_SH0070,Compositing,ART-015,2025-06-23,2025-06-24,2025-07-05,2025-07-07,2025-06-27,2025-07-07,Final,High,Low-Medium,30.9,32.6,2,0,2,0,Client Plate,
PRJ-1005_SQ050_SH0080,PRJ-1005,SQ050,SQ050_SH0080,Compositing,ART-010,2024-11-21,2024-11-24,2024-12-06,2024-12-09,,2024-12-12,Delivered,Medium,High,47.3,59.0,3,2,5,0,None,Dependent on upstream FX delivery
PRJ-1003_SQ010_SH0010,PRJ-1003,SQ010,SQ010_SH0010,Lighting,ART-014,2024-04-16,2024-04-18,2024-05-02,2024-05-13,2024-04-21,2024-05-16,Approved,Critical,Medium,42.2,37.8,2,0,2,0,Client Plate,
PRJ-1004_SQ080_SH0020,PRJ-1004,SQ080,SQ080_SH0020,FX,ART-053,2024-07-13,2024-07-16,2024-07-26,2024-08-06,2024-07-19,2024-08-08,Approved,Medium,Low,31.5,37.8,2,1,3,0,Plate Prep,Client requested alternate color treatment
PRJ-1010_SQ080_SH0070,PRJ-1010,SQ080,SQ080_SH0070,Compositing,ART-009,2025-11-15,2025-11-16,2025-11-27,2025-11-29,2025-11-18,2025-11-30,Delivered,Low,Low,24.4,22.7,2,0,2,0,None,
PRJ-1002_SQ080_SH0010,PRJ-1002,SQ080,SQ080_SH0010,Lighting,ART-032,2024-02-19,2024-02-21,2024-03-02,2024-02-28,2024-02-24,2024-03-01,Delivered,Medium,Low-Medium,39.9,38.1,1,1,2,0,Plate Prep,
PRJ-1011_SQ010_SH0010,PRJ-1011,SQ010,SQ010_SH0010,Animation,ART-036,2025-07-01,2025-07-06,2025-07-22,2025-07-25,2025-07-11,2025-07-28,Final,Low,Medium,58.9,67.7,1,2,3,2,Client Plate,
PRJ-1012_SQ050_SH0070,PRJ-1012,SQ050,SQ050_SH0070,Roto/Paint,ART-030,2026-05-14,2026-05-18,2026-05-23,2026-06-07,2026-05-19,2026-06-09,Final,Critical,Low,8.5,10.1,1,2,3,12,None,Additional cleanup discovered during review
PRJ-1009_SQ070_SH0080,PRJ-1009,SQ070,SQ070_SH0080,Compositing,ART-008,2025-09-21,2025-09-26,2025-10-04,2025-10-09,2025-09-29,2025-10-11,Delivered,Medium,Low-Medium,32.2,40.9,2,0,2,0,Plate Prep,Dependent on upstream FX delivery
PRJ-1011_SQ030_SH0110,PRJ-1011,SQ030,SQ030_SH0110,Compositing,ART-015,2026-02-06,2026-02-10,2026-02-18,2026-02-23,2026-02-13,2026-02-23,Approved,Medium,Medium,34.0,32.3,0,1,1,0,Client Plate,
PRJ-1002_SQ090_SH0030,PRJ-9999,SQ090,SQ090_SH0030,Roto/Paint,ART-012,2024-05-02,2024-05-05,2024-05-15,2024-05-16,2024-05-06,2024-05-18,Delivered,Low,Low-Medium,16.7,16.9,1,1,2,0,None,
PRJ-1008_SQ040_SH0070,PRJ-9999,SQ040,SQ040_SH0070,Animation,ART-041,2025-06-27,2025-06-28,2025-07-10,2025-07-13,2025-07-01,2025-07-16,Approved,Medium,Low,36.1,27.4,0,0,0,0,Plate Prep,Additional cleanup discovered during review
PRJ-1005_SQ050_SH0110,PRJ-1005,SQ050,SQ050_SH0110,Compositing,ART-035,2025-01-04,2025-01-06,2025-01-14,2025-01-16,2025-01-09,2025-01-19,Delivered,High,Medium,43.8,47.5,2,2,4,0,External Simulation,
PRJ-1014_SQ020_SH0070,PRJ-1014,SQ020,SQ020_SH0070,FX,ART-048,2026-05-27,2026-05-27,2026-06-08,2026-06-16,2026-05-30,2026-06-19,Final,Medium,Low-Medium,44.7,49.7,2,3,5,0,None,Client requested alternate color treatment
PRJ-1008_SQ050_SH0030,PRJ-1008,SQ050,SQ050_SH0030,Compositing,ART-024,2025-03-29,2025-04-03,2025-04-12,2025-04-12,2025-04-06,2025-04-14,Delivered,Critical,Low-Medium,31.1,23.6,0,0,0,0,None,
PRJ-1003_SQ010_SH0070,PRJ-1003,SQ010,SQ010_SH0070,Lighting,ART-002,2024-05-23,2024-05-25,2024-06-03,2024-06-10,2024-05-30,2024-06-10,Delivered,High,Medium,56.7,71.6,1,2,3,0,External Simulation,
PRJ-1014_SQ050_SH0100,PRJ-1014,SQ050,SQ050_SH0100,Matchmove,ART-057,2026-07-29,,2026-08-08,,,,Not Started,High,Medium,22.8,10.3,3,1,4,0,3D Asset,Editorial turnover changed after first pass
PRJ-1001_SQ020_SH0080,PRJ-1001,SQ020,SQ020_SH0080,Compositing,ART-010,2024-06-02,2024-06-06,2024-06-16,2024-06-13,2024-06-07,2024-06-16,Final,Medium,Low,21.7,21.0,0,2,2,0,3D Asset,
PRJ-1008_SQ050_SH0090,PRJ-1008,SQ050,SQ050_SH0090,Lighting,ART-002,2025-08-08,2025-08-11,2025-08-19,2025-08-22,2025-08-14,2025-08-22,Approved,High,Medium,36.3,52.5,3,1,4,0,3D Asset,Client requested alternate color treatment
PRJ-1013_SQ020_SH0050,PRJ-1013,SQ020,SQ020_SH0050,Compositing,ART-004,2026-03-04,2026-03-06,2026-03-17,2026-03-18,2026-03-07,2026-03-20,Delivered,Medium,Low,20.8,25.4,2,1,3,0,,Additional cleanup discovered during review
PRJ-1003_SQ020_SH0020,PRJ-1003,SQ020,SQ020_SH0020,Animation,ART-038,2024-04-19,2024-04-24,2024-05-08,2024-05-14,2024-04-29,2024-05-15,Approved,Low,High,62.2,84.0,3,2,5,0,None,
PRJ-1001_SQ030_SH0060,PRJ-1001,SQ030,SQ030_SH0060,Roto/Paint,ART-033,2024-04-27,2024-04-28,2024-05-01,2024-05-04,2024-04-29,2024-05-07,Final,Critical,Low-Medium,10.5,10.8,1,0,1,2,None,Editorial turnover changed after first pass
PRJ-1010_SQ080_SH0080,PRJ-1010,SQ080,SQ080_SH0080,Matte Painting,ART-051,2025-12-24,12/24/2025,2026-01-07,2026-01-18,2025-12-28,2026-01-19,Delivered,Critical,Low-Medium,45.5,65.9,2,3,5,0,,Client requested alternate color treatment
PRJ-1009_SQ040_SH0050,PRJ-1009,SQ040,SQ040_SH0050,Matchmove,ART-057,2025-06-29,2025-07-01,2025-07-06,2025-07-12,2025-07-03,2025-07-15,Delivered,Medium,High,29.0,35.1,2,1,3,0,Client Plate,
PRJ-1005_SQ030_SH0090,PRJ-1005,SQ030,SQ030_SH0090,FX,ART-011,2024-12-03,2024-12-04,2024-12-17,2024-12-26,2024-12-08,2024-12-29,Approved,Critical,Low-Medium,45.3,38.8,2,0,2,0,External Simulation,
PRJ-1008_SQ060_SH0020,PRJ-1008,SQ060,SQ060_SH0020,Lighting,ART-052,2025-03-12,2025-03-16,2025-03-28,2025-03-26,2025-03-20,2025-03-26,Final,Medium,Medium,48.1,59.2,1,2,3,1,Plate Prep,Heavy grain matching required
PRJ-1010_SQ090_SH0010,PRJ-1010,SQ090,SQ090_SH0010,Compositing,ART-004,2025-06-03,2025-06-08,2025-06-22,2025-06-27,2025-06-11,2025-06-29,Delivered,High,Medium,42.7,44.2,3,0,3,0,None,Additional cleanup discovered during review
PRJ-1010_SQ100_SH0050,PRJ-1010,SQ100,SQ100_SH0050,Lighting,ART-023,2025-09-30,2025-10-02,2025-10-12,2025-10-24,2025-10-05,2025-10-24,Delivered,High,High,39.2,47.8,2,2,4,0,External Simulation,Client requested alternate color treatment
PRJ-1008_SQ060_SH0030,PRJ-1008,SQ060,SQ060_SH0030,Compositing,ART-020,2025-04-05,2025-04-10,2025-04-23,2025-04-26,2025-04-13,2025-04-27,Delivered,Medium,Medium,42.7,53.7,2,1,3,0,3D Asset,Client requested alternate color treatment
PRJ-1001_SQ080_SH0030,PRJ-1001,SQ080,SQ080_SH0030,Lighting,ART-043,2024-03-11,2024-03-14,2024-03-30,2024-04-01,2024-03-19,2024-04-02,Approved,Low,Medium,58.7,59.9,2,0,2,1,None,Heavy grain matching required
PRJ-1002_SQ130_SH0070,PRJ-1002,SQ130,SQ130_SH0070,Lighting,ART-002,2024-09-27,2024-09-27,2024-10-04,2024-10-08,2024-09-28,2024-10-10,Final,Low,Low,21.6,22.6,0,0,0,2,3D Asset,Heavy grain matching required
PRJ-1014_SQ020_SH0100,PRJ-1014,SQ020,SQ020_SH0100,Roto/Paint,ART-049,2026-07-10,,2026-07-15,,,,Not Started,Medium,Very High,21.9,10.7,2,2,4,2,None,Heavy grain matching required
PRJ-1009_SQ020_SH0080,PRJ-1009,SQ020,SQ020_SH0080,Roto/Paint,ART-049,2025-09-10,2025-09-14,2025-09-20,2025-09-23,2025-09-15,2025-09-24,Approved,Medium,Low-Medium,14.0,15.7,2,1,3,0,External Simulation,Additional cleanup discovered during review
PRJ-1008_SQ060_SH0070,PRJ-1008,SQ060,SQ060_SH0070,Lighting,ART-052,2025-06-24,2025-06-26,2025-07-05,2025-07-18,2025-07-01,2025-07-21,Final,Medium,High,54.1,58.0,2,1,3,5,None,Heavy grain matching required
PRJ-1001_SQ080_SH0020,PRJ-1001,SQ080,SQ080_SH0020,Lighting,ART-052,2024-02-24,2024-02-27,2024-03-08,2024-03-19,2024-03-01,21-Mar-2024,Delivered,Medium,Low-Medium,33.2,41.3,3,0,3,5,None,
PRJ-1002_SQ040_SH0040,PRJ-1002,SQ040,SQ040_SH0040,Compositing,ART-060,2024-05-17,2024-05-21,2024-05-26,2024-06-05,2024-05-22,2024-06-06,Final,Medium,Low,15.0,14.2,2,0,2,1,3D Asset,
PRJ-1006_SQ090_SH0030,PRJ-1006,SQ090,SQ090_SH0030,Assets,ART-001,2025-01-01,2025-01-01,2025-01-13,2025-01-22,2025-01-04,2025-01-25,APPROVED,Medium,Low,36.4,55.2,2,1,3,0,None,
PRJ-1004_SQ010_SH0070,PRJ-1004,SQ010,SQ010_SH0070,FX,ART-058,2024-10-23,2024-10-24,2024-11-08,2024-11-26,2024-10-30,2024-11-26,Delivered,High,Medium,73.6,67.0,2,1,3,8,Plate Prep,
PRJ-1014_SQ030_SH0100,PRJ-1014,SQ030,SQ030_SH0100,Matte Painting,ART-007,2026-07-22,2026-07-27,2026-08-07,,,,WIP,Medium,Medium,49.6,42.1,0,0,0,2,Client Plate,
PRJ-1011_SQ050_SH0010,PRJ-1011,SQ050,SQ050_SH0010,Compositing,ART-010,2025-07-24,2025-07-24,2025-08-02,2025-08-09,2025-07-25,2025-08-12,Delivered,Medium,Low,20.5,19.3,2,0,2,0,Client Plate,Client requested alternate color treatment
PRJ-1002_SQ130_SH0010,PRJ-1002,SQ130,SQ130_SH0010,Animation ,ART-026,2024-03-13,2024-03-15,2024-04-03,2024-04-16,2024-03-21,2024-04-17,Delivered,Medium,High,68.5,88.9,2,4,6,1,None,
PRJ-1012_SQ100_SH0010,PRJ-1012,SQ100,SQ100_SH0010,Lighting,ART-023,2025-10-21,2025-10-25,2025-11-09,2025-11-13,2025-10-31,2025-11-15,Delivered,Medium,High,67.5,76.8,2,2,4,0,Client Plate,
PRJ-1010_SQ040_SH0060,PRJ-1010,SQ040,SQ040_SH0060,Roto/Paint,ART-028,2025-10-09,2025-10-12,2025-10-22,2025-10-28,2025-10-14,2025-10-28,Final,Medium,High,24.6,25.8,2,2,-1,3,3D Asset,
PRJ-1001_SQ060_SH0010,PRJ-1001,SQ060,SQ060_SH0010,Matchmove,ART-031,2024-01-31,2024-02-04,2024-02-13,2024-02-19,2024-02-06,2024-02-19,Delivered,High,High,26.5,34.8,2,2,4,0,External Simulation,Editorial turnover changed after first pass
PRJ-1015_SQ040_SH0120,PRJ-1015,SQ040,SQ040_SH0120,Compositing,ART-039,2026-10-09,,2026-10-23,,,,Not Started,Medium,Low,19.0,16.2,1,0,1,2,Client Plate,Client requested alternate color treatment
PRJ-1004_SQ090_SH0070,PRJ-1004,SQ090,SQ090_SH0070,Roto/Paint,ART-033,2024-11-22,2024-11-25,2024-12-03,2024-11-27,2024-11-26,2024-11-28,Delivered,High,Medium,21.4,20.1,0,1,1,0,Client Plate,Editorial turnover changed after first pass
PRJ-1003_SQ040_SH0030,PRJ-1003,SQ040,SQ040_SH0030,Roto/Paint,ART-049,2024-04-25,2024-04-29,2024-05-10,2024-05-16,2024-04-30,2024-05-17,Delivered,Low,Medium,19.7,20.6,2,1,3,1,None,
PRJ-1009_SQ020_SH0070,PRJ-1009,SQ020,SQ020_SH0070,Lighting,ART-018,2025-08-06,2025-08-10,2025-08-24,2025-09-03,2025-08-13,2025-09-03,Approved,High,Low-Medium,39.4,34.6,1,1,2,0,Plate Prep,Heavy grain matching required
PRJ-1012_SQ010_SH0090,PRJ-1012,SQ010,SQ010_SH0090,Matchmove,ART-057,2026-07-04,2026-07-06,2026-07-17,,,,On Hold,Critical,Medium,29.4,11.5,2,2,4,0,External Simulation,Dependent on upstream FX delivery
PRJ-1011_SQ010_SH0020,PRJ-1011,SQ010,SQ010_SH0020,LIGHTING,ART-023,2025-07-24,2025-07-27,2025-08-05,2025-08-14,2025-08-01,2025-08-15,Approved,Critical,High,58.2,66.9,2,2,4,0,None,
PRJ-1005_SQ040_SH0100,PRJ-1005,SQ040,SQ040_SH0100,Compositing,ART-010,2024-12-25,2024-12-26,2025-01-04,2025-01-05,2024-12-28,2025-01-08,delivered ,Medium,Low,27.9,27.7,2,0,2,3,3D Asset,Dependent on upstream FX delivery
PRJ-1009_SQ010_SH0090,PRJ-1009,SQ010,SQ010_SH0090,Matchmove,ART-057,2025-10-05,2025-10-05,2024-01-01,2025-10-18,2025-10-08,2025-10-18,Delivered,High,High,38.4,50.2,3,2,5,0,None,Heavy grain matching required
PRJ-1015_SQ070_SH0090,PRJ-1015,SQ070,SQ070_SH0090,Animation,ART-038,2026-08-22,2026-08-27,2026-09-05,,,,Pending Review,Medium,Low-Medium,45.0,38.4,1,0,1,5,External Simulation,Dependent on upstream FX delivery
PRJ-1002_SQ090_SH0020,PRJ-1002,SQ090,SQ090_SH0020,Compositing,ART-024,2024-04-04,2024-04-04,2024-04-15,2024-04-23,2024-04-08,2024-04-26,Delivered,Medium,Very High,49.9,56.5,2,2,4,0,External Simulation,Additional cleanup discovered during review
PRJ-1009_SQ030_SH0060,PRJ-1009,SQ030,SQ030_SH0060,Matchmove,ART-057,2025-07-16,2025-07-17,2025-07-24,2025-07-27,2025-07-18,2025-07-29,Delivered,Low,Low-Medium,21.9,29.0,2,1,3,1,None,
PRJ-1012_SQ050_SH0010,PRJ-1012,SQ050,SQ050_SH0010,Roto/Paint,ART-049,2025-10-16,2025-10-16,2025-10-27,2025-10-28,2025-10-17,2025-10-31,Approved,Low,Low,8.2,5.9,0,0,0,1,None,
PRJ-1006_SQ040_SH0020,PRJ-1006,SQ040,SQ040_SH0020,Compositing,ART-019,2024-11-20,2024-11-24,2024-12-05,2024-12-13,2024-11-28,2024-12-14,Final,High,Medium,50.4,57.7,4,1,7,0,None,Editorial turnover changed after first pass
PRJ-1001_SQ010_SH0040,PRJ-1001,SQ010,SQ010_SH0040,Assets ,ART-047,2024-03-13,2024-03-15,2024-04-04,2024-04-16,2024-03-23,2024-04-16,Delivered,Critical,Very High,92.4,93.4,2,2,4,1,Plate Prep,
PRJ-1009_SQ030_SH0030,PRJ-1009,SQ030,SQ030_SH0030,Animation,ART-006,2025-05-05,2025-05-06,2025-05-11,2025-05-16,2025-05-07,2025-05-16,Delivered,Medium,Low,19.1,17.3,1,2,3,0,None,Editorial turnover changed after first pass
PRJ-1006_SQ080_SH0030,PRJ-1006,SQ080,SQ080_SH0030,FX,ART-054,2024-12-29,2024-12-29,2025-01-19,2025-01-26,2025-01-05,2025-01-27,Approved,High,High,82.1,81.8,2,0,2,0,Client Plate,Heavy grain matching required
PRJ-1001_SQ010_SH0090,PRJ-1001,SQ010,SQ010_SH0090,Matchmove,ART-031,2024-06-22,2024-06-24,2024-07-05,2024-07-11,2024-06-26,2024-07-11,Final,High,Medium,N/A,21.7,1,0,1,3,None,Editorial turnover changed after first pass
PRJ-1008_SQ010_SH0080,PRJ-1008,SQ010,SQ010_SH0080,Roto/Paint,ART-033,2025/07/09,2025-07-12,2025-07-16,2025-07-16,2025-07-13,2025-07-18,Approved,High,Low-Medium,18.2,16.9,1,1,2,0,Client Plate,Editorial turnover changed after first pass
PRJ-1002_SQ010_SH0040,PRJ-1002,SQ010,SQ010_SH0040,Assets,ART-016,2024-05-08,2024-05-12,2024-06-02,2024-06-17,2024-05-20,2024-06-20,Delivered,Critical,High,95.4,125.2,2,1,3,8,Client Plate,Editorial turnover changed after first pass
PRJ-1012_SQ120_SH0040,prj-1012,SQ120,SQ120_SH0040,Matte Painting,ART-055,2026-02-10,2026-02-11,2026-02-22,2026-02-27,2026-02-14,2026-02-27,Final,High,Low,30.4,36.7,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1010_SQ100_SH0040,PRJ-1010,SQ100,SQ100_SH0040,Matchmove,ART-057,2025-08-27,2025-08-30,2025-09-08,2025-09-19,2025-08-31,2025-09-20,Final,Critical,High,18.5,28.7,3,3,6,0,Plate Prep,
PRJ-1005_SQ020_SH0020,PRJ-1005,SQ020,SQ020_SH0020,Animation,ART-041,2024-08-26,2024-08-27,2024-09-09,2024-09-22,2024-08-31,2024-09-23,Delivered,High,Medium,46.0,65.1,4,2,6,0,None,Dependent on upstream FX delivery
PRJ-1008_SQ050_SH0020,PRJ-1008,SQ050,SQ050_SH0020,Lighting,ART-032,2025-03-11,2025-03-14,2025-03-22,2025-04-10,2025-03-17,2025-04-12,Approved,Low,Low-Medium,35.1,38.5,2,2,4,3,None,
PRJ-1010_SQ050_SH0020,PRJ-1010,SQ050,SQ050_SH0020,Roto/Paint,ART-012,2025-06-27,2025-06-29,2025-07-12,2025-07-29,2025-07-01,2025-07-30,Delivered,Medium,Very High,28.7,34.6,4,0,4,8,Plate Prep,Dependent on upstream FX delivery
PRJ-1012_SQ070_SH0050,PRJ-1012,SQ070,SQ070_SH0050,Animation,ART-026,2026-03-07,2026-03-08,2026-03-17,,2026-03-11,,Client Review,Critical,Medium,42.6,22.3,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1010_SQ090_SH0040,PRJ-1010,SQ090,SQ090_SH0040,Animation,ART-041,2025-09-02,2025-09-04,2025-09-19,2025-09-23,2025-09-09,2025-09-23,Delivered,Critical,Medium,58.5,67.4,4,0,4,3,External Simulation,Editorial turnover changed after first pass
PRJ-1004_SQ100_SH0010,PRJ-1004,SQ100,SQ100_SH0010,Compositing,ART-025,2024-06-27,2024-06-30,2024-07-08,2024-07-16,2024-07-01,2024-07-18,Delivered,Medium,Low,11.2,10.5,1,1,2,0,None,
PRJ-1002_SQ080_SH0030,PRJ-1002,SQ080,SQ080_SH0030,Matchmove,ART-050,2024-04-25,2024-04-30,2024-05-07,2024-05-09,2024-05-02,2024-05-10,Approved,Medium,High,27.8,33.6,2,2,4,0,None,
PRJ-1012_SQ020_SH0050,PRJ-1012,SQ020,SQ020_SH0050,Matchmove,ART-045,2026-02-22,2026-02-23,2026-03-05,,2025-13-05,,WIP,Medium,Low-Medium,17.3,5.5,2,0,2,0,Plate Prep,
PRJ-1010_SQ030_SH0100,PRJ-1010,SQ030,SQ030_SH0100,Compositing,ART-060,2026-02-08,2026-02-11,2026-02-20,2026-02-23,2026-02-14,2026-02-25,Delivered,High,Medium,40.5,43.5,3,1,4,0,None,Editorial turnover changed after first pass
PRJ-1008_SQ030_SH0040,PRJ-1008,SQ030,SQ030_SH0040,Lighting,ART-018,2025-04-07,2025-04-11,2025-04-23,2025-05-03,2025-04-15,2025-05-03,Final,Medium,Medium,46.5,54.1,3,2,5,0,3D Asset,Additional cleanup discovered during review
PRJ-1005_SQ020_SH0060,PRJ-1005,SQ020,SQ020_SH0060,Roto/Paint,ART-021,2024-10-20,2024-10-25,2024-11-02,2024-11-07,2024-10-28,2024-11-10,Final,Low,Very High,30.3,42.9,3,0,3,1,Plate Prep,Editorial turnover changed after first pass
PRJ-1013_SQ050_SH0010,PRJ-1013,SQ050,SQ050_SH0010,Assets,ART-037,2026-01-28,2026-01-28,2026-02-11,2026-02-14,2026-02-02,2026-02-15,Delivered,Low,Medium,55.4,68.0,3,0,3,1,3D Asset,
PRJ-1012_SQ020_SH0040,PRJ-1012,SQ020,SQ020_SH0040,Roto/Paint,ART-012,2026-01-17,2026-01-21,2026-01-30,,2026-01-22,,WIP,High,Low,9.6,2.8,1,0,1,8,3D Asset,Additional cleanup discovered during review
